M172010;4025823170101;"Daszki modu³owe Lightline XL  to system zadaszeñ umo¿liwiaj¹cy budowanie d³u¿szych zadaszeñ poprzez ³¹czenie modu³u bazowego z modu³em przed³u¿eniowym - kazdy z nich jest osobn¹ pozycj¹ cennikow¹.
Modu³ bazowy Lightline XL mo¿na zastosowaæ jako samodzielne zadaszenie, natomiast modu³ przed³u¿eniowy mo¿e byæ jedynie zamocowany jako przed³u¿enie modu³u bazowego.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego L jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm bia³a satyna."
M172020;4025823170200;"Daszki modu³owe Lightline XL  to system zadaszeñ umo¿liwiaj¹cy budowanie d³u¿szych zadaszeñ poprzez ³¹czenie modu³u bazowego z modu³em przed³u¿eniowym - kazdy z nich jest osobn¹ pozycj¹ cennikow¹.
Modu³ bazowy Lightline XL mo¿na zastosowaæ jako samodzielne zadaszenie, natomiast modu³ przed³u¿eniowy mo¿e byæ jedynie zamocowany jako przed³u¿enie modu³u bazowego.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego L jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm niebieska satyna.

Zadaszenia z serii LIGHTLINE L  mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap."
M172030;4025823170309;"Daszki modu³owe Lightline XL  to system zadaszeñ umo¿liwiaj¹cy budowanie d³u¿szych zadaszeñ poprzez ³¹czenie modu³u bazowego z modu³em przed³u¿eniowym - kazdy z nich jest osobn¹ pozycj¹ cennikow¹.
Modu³ bazowy Lightline XL mo¿na zastosowaæ jako samodzielne zadaszenie, natomiast modu³ przed³u¿eniowy mo¿e byæ jedynie zamocowany jako przed³u¿enie modu³u bazowego.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego XL jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm zielona satyna."
M172011;4025823170118;"Modu³ przed³u¿eniowy XL nie mo¿e byæ zastosowany jako samodzielne zadaszenie.
Spe³nia on rolê przed³u¿enia modu³u bazowego Lightline XL.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego L jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych Lightline XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm bia³a satyna."
M172021;4025823170217;"Modu³ przed³u¿eniowy XL nie mo¿e byæ zastosowany jako samodzielne zadaszenie.
Spe³nia on rolê przed³u¿enia modu³u bazowego Lightline XL.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego L jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych Lightline XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm niebieska satyna.

Zadaszenia z serii LIGHTLINE L  mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap."
M172031;4025823170316;"Modu³ przed³u¿eniowy XL nie mo¿e byæ zastosowany jako samodzielne zadaszenie.
Spe³nia on rolê przed³u¿enia modu³u bazowego Lightline XL.
Tam, gdzie jest potrzeba zastosowania d³u¿szego zadaszenia mo¿na to uzyskaæ poprzez dodatnie do modu³u bazowego L jednego lub wielokrotnoœæ modu³ów przed³u¿eniowych Lightline XL.

System ³¹czeniowy modu³ów zapewnia stabilne, trwa³e po³¹czenie.

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm zielona satyna satyna."
M170650;4025823176509;Opis produktu
M170681;4025823176813;Opis produktu
M170640;4025823176400;Opis produktu
M0309;5905725000067;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  komorowa z poliwêglanu o gr. 4,5mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
Zadaszenia jeœli jest taka potrzeba mo¿na uzupe³niæ o monta¿ œcianki bocznej. "
M0308;5905725000050;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  komorowa z poliwêglanu o gr. 4,5mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
Zadaszenia jeœli jest taka potrzeba mo¿na uzupe³niæ o monta¿ œcianki bocznej. "
M170940;4025823179401;"Daszek Lightline XL dziêki swoim  gabarytom idealnie nadaje siê jako zadaszenie szerokich wejœæ do budynków. Daszek zosta³ wykonany z materia³ów najwy¿szej jakoœci. Prosta i elegancka forma zadaszenia spe³nia wymogi estetyczne jakie s¹ stawiane przed tego typu wyrobami przez wymagaj¹cych klientów. 

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm bezbarwna.

Zadaszenia z serii LIGHTLINE L  mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap."
M170941;4025823179418;"Daszek Lightline XL dziêki swoim  gabarytom idealnie nadaje siê jako zadaszenie szerokich wejœæ do budynków. Daszek zosta³ wykonany z materia³ów najwy¿szej jakoœci. Prosta i elegancka forma zadaszenia spe³nia wymogi estetyczne jakie s¹ stawiane przed tego typu wyrobami przez wymagaj¹cych klientów. 

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm bia³a satyna.

Zadaszenia z serii LIGHTLINE L  mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap."
M170942;4025823179425;"Daszek Lightline XL dziêki swoim  gabarytom idealnie nadaje siê jako zadaszenie szerokich wejœæ do budynków. Daszek zosta³ wykonany z materia³ów najwy¿szej jakoœci. Prosta i elegancka forma zadaszenia spe³nia wymogi estetyczne jakie s¹ stawiane przed tego typu wyrobami przez wymagaj¹cych klientów. 

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm niebieska satyna.

Zadaszenia z serii LIGHTLINE L  mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap."
M170943;4025823179432;"Daszek Lightline XL dziêki swoim  gabarytom idealnie nadaje siê jako zadaszenie szerokich wejœæ do budynków. Daszek zosta³ wykonany z materia³ów najwy¿szej jakoœci. Prosta i elegancka forma zadaszenia spe³nia wymogi estetyczne jakie s¹ stawiane przed tego typu wyrobami przez wymagaj¹cych klientów. 

Konstrukcja: wsporniki ze stali nierdzewnej oraz aluminiowa rynna i profil 
przyœcienny. 
Wype³nienie: p³yta akrylowa o gruboœci 6mm zielona satyna.

"
0001282;5905725001217;Opis produktu
0001292;5905725001231;Opis produktu
3202130;5905725480586;"Rulon falisty wykonany z ¿ywic poliestrowych wzmocnionych  mat¹  z  w³ókna  szklanego to korzystny cenowo materia³ u¿ywany na os³ony poziome i pionowe. 

Materia³ zachowuje trwa³oœæ barwy przez oko³o 5 lat – w okresie tym odcieñ i intensywnoœæ barwy mo¿e siê delikatnie zmieniæ.

Na szczególne podkreœlenie zas³uguje fakt, i¿ u¿ywaj¹c rulonów poliestrowych nie ma strat materia³u na zak³ad ³¹czeniowy jak to ma miejsce w przypadku u¿ycia p³yt (zak³ad fala na falê), przez co zwiêksza siê efektywna szerokoœæ krycia.
Zakres temperatur u¿ytkowych od -40 o C do +120 o C

Rulon nale¿y przechowywaæ na pod³o¿u suchym i równym. 
Zabronione jest sk³adowanie p³yt w stosie (za³o¿one na siebie kilka p³yt) wy-
stawionym  na  bezpoœrednie  dzia³anie  promieni  s³onecznych  ze  wzglêdu  na zagro¿enie wyst¹pienia efektu soczewki, powoduj¹cego trwa³e odkszta³cenie p³yt i utratê gwarancji. Przy sk³adowaniu na zewn¹trz niezbêdne jest przykrycie go jasn¹ nieprzepuszczaj¹c¹ promieni s³onecznych pow³ok¹ (bia³a folia, tektura). 
Materia³ przechowywane i zamocowany zgodnie z instrukcj¹ nie ulega odkszta³ceniom."
3202620;5905725480593;"Rulon falisty wykonany z ¿ywic poliestrowych wzmocnionych  mat¹  z  w³ókna  szklanego to korzystny cenowo materia³ u¿ywany na os³ony poziome i pionowe. 

Materia³ zachowuje trwa³oœæ barwy przez oko³o 5 lat – w okresie tym odcieñ i intensywnoœæ barwy mo¿e siê delikatnie zmieniæ.

Na szczególne podkreœlenie zas³uguje fakt, i¿ u¿ywaj¹c rulonów poliestrowych nie ma strat materia³u na zak³ad ³¹czeniowy jak to ma miejsce w przypadku u¿ycia p³yt (zak³ad fala na falê), przez co zwiêksza siê efektywna szerokoœæ krycia.
Zakres temperatur u¿ytkowych od -40 o C do +120 o C

Rulon nale¿y przechowywaæ na pod³o¿u suchym i równym. 
Zabronione jest sk³adowanie p³yt w stosie (za³o¿one na siebie kilka p³yt) wy-
stawionym  na  bezpoœrednie  dzia³anie  promieni  s³onecznych  ze  wzglêdu  na zagro¿enie wyst¹pienia efektu soczewki, powoduj¹cego trwa³e odkszta³cenie p³yt i utratê gwarancji. Przy sk³adowaniu na zewn¹trz niezbêdne jest przykrycie go jasn¹ nieprzepuszczaj¹c¹ promieni s³onecznych pow³ok¹ (bia³a folia, tektura). 
Materia³ przechowywane i zamocowany zgodnie z instrukcj¹ nie ulega odkszta³ceniom."
3202630;5905725480609;"Rulon falisty wykonany z ¿ywic poliestrowych wzmocnionych  mat¹  z  w³ókna  szklanego to korzystny cenowo materia³ u¿ywany na os³ony poziome i pionowe. 

Materia³ zachowuje trwa³oœæ barwy przez oko³o 5 lat – w okresie tym odcieñ i intensywnoœæ barwy mo¿e siê delikatnie zmieniæ.

Na szczególne podkreœlenie zas³uguje fakt, i¿ u¿ywaj¹c rulonów poliestrowych nie ma strat materia³u na zak³ad ³¹czeniowy jak to ma miejsce w przypadku u¿ycia p³yt (zak³ad fala na falê), przez co zwiêksza siê efektywna szerokoœæ krycia.
Zakres temperatur u¿ytkowych od -40 o C do +120 o C

Rulon nale¿y przechowywaæ na pod³o¿u suchym i równym. 
Zabronione jest sk³adowanie p³yt w stosie (za³o¿one na siebie kilka p³yt) wy-
stawionym  na  bezpoœrednie  dzia³anie  promieni  s³onecznych  ze  wzglêdu  na zagro¿enie wyst¹pienia efektu soczewki, powoduj¹cego trwa³e odkszta³cenie p³yt i utratê gwarancji. Przy sk³adowaniu na zewn¹trz niezbêdne jest przykrycie go jasn¹ nieprzepuszczaj¹c¹ promieni s³onecznych pow³ok¹ (bia³a folia, tektura). 
Materia³ przechowywane i zamocowany zgodnie z instrukcj¹ nie ulega odkszta³ceniom."
3202120;5905725480579;"Rulon falisty wykonany z ¿ywic poliestrowych wzmocnionych  mat¹  z  w³ókna  szklanego to korzystny cenowo materia³ u¿ywany na os³ony poziome i pionowe. 

Materia³ zachowuje trwa³oœæ barwy przez oko³o 5 lat – w okresie tym odcieñ i intensywnoœæ barwy mo¿e siê delikatnie zmieniæ.

Na szczególne podkreœlenie zas³uguje fakt, i¿ u¿ywaj¹c rulonów poliestrowych nie ma strat materia³u na zak³ad ³¹czeniowy jak to ma miejsce w przypadku u¿ycia p³yt (zak³ad fala na falê), przez co zwiêksza siê efektywna szerokoœæ krycia.
Zakres temperatur u¿ytkowych od -40 o C do +120 o C

Rulon nale¿y przechowywaæ na pod³o¿u suchym i równym. 
Zabronione jest sk³adowanie p³yt w stosie (za³o¿one na siebie kilka p³yt) wy-
stawionym  na  bezpoœrednie  dzia³anie  promieni  s³onecznych  ze  wzglêdu  na zagro¿enie wyst¹pienia efektu soczewki, powoduj¹cego trwa³e odkszta³cenie p³yt i utratê gwarancji. Przy sk³adowaniu na zewn¹trz niezbêdne jest przykrycie go jasn¹ nieprzepuszczaj¹c¹ promieni s³onecznych pow³ok¹ (bia³a folia, tektura). 
Materia³ przechowywane i zamocowany zgodnie z instrukcj¹ nie ulega odkszta³ceniom."
3502050;5905725481033;"P³yty z PVC standard to ekonomiczny materia³ przeznaczony do zastosowañ w ma³ej architekturze, jako lekkie pokrycia dachowe miêdzy innymi na: wiaty samochodowe, tarasy czy dekoracyjn¹ obudowê balkonów. 
Ich najwiêkszymi zaletami s¹: wysoka przepuszczalnoœæ œwiat³a (ca 80% dla p³yt bezbarwnych), odpornoœæ na promieniowanie UV oraz atrakcyjna cena. 
Na p³yy udzielana jest dwu letnia gwarancja na funkcjonalnoœæ."
1417420;5905725141746;"P³yta mleczna  z polistyrenu na pierwszy rzut oka niczym nie ró¿ni siê od szk³a naturalnego, chocia¿ jest wykonana z tworzywa sztucznego. Wykorzystywana s¹ w ró¿nych  pracach  majsterkowicza, 
reklamie oraz  przeszkleniach  wewnêtrznych.

Polistyren  nie  jest  odporny  na  dzia³anie  promieniowania  UV.  Je¿eli 
szk³o  z  polistyrenu  zostanie  zamontowane  na  zewn¹trz  mog¹  z  czasem wyst¹piæ przebarwienia i os³abienie wytrzyma³oœci na skutek starzenia siê tworzywa na przyk³ad mikropêkniêcia, utrata przejrzystoœci. 
Nie nale¿y stosowaæ œrodków do szorowania, które mog³yby spowodowaæ zadrapania oraz nie mo¿na stosowaæ  œrodków na bazie alkoholi."
3502040;5905725481026;"P³yty z PVC standard to ekonomiczny materia³ przeznaczony do zastosowañ w ma³ej architekturze, jako lekkie pokrycia dachowe miêdzy innymi na: wiaty samochodowe, tarasy czy dekoracyjn¹ obudowê balkonów. 
Ich najwiêkszymi zaletami s¹: wysoka przepuszczalnoœæ œwiat³a (ca 80% dla p³yt bezbarwnych), odpornoœæ na promieniowanie UV oraz atrakcyjna cena. 
Na p³yy udzielana jest dwu letnia gwarancja na funkcjonalnoœæ."
3200352;5905725323524;Opis produktu
3806840;5905725386840;"P³yty komorowe z poliwêglanu s¹ lekkie , ale te¿ niezwykle trwa³e, zabezpieczone s¹ najczêœciej z jednej strony przed szkodliwym dzia³aniem promieniowania UV, posiadaj¹ 10-letni¹ gwarancjê producenta na gradobicie, ¿ó³kniêcie i starzenie. Materia³ ten znajduje szerokie zastosowanie w budownictwie indywidualnym i przemys³owym. 

P³yty z poliwêglanu komorowego stosowane s¹ do budowy ró¿nego rodzaju przeszkleñ - pionowych i poziomych, np. jako doœwietla dachowe i œcienne w halach przemys³owych, do tarasowych pokryæ dachowych, œcianek dzia³owych, oran¿erii, ogrodów zimowych, a tak¿e jako wype³nienie balustrad balkonów i klatek schodowych. P³yty komorowe mog¹ byæ równie¿ instalowane w typowych okiennych ramach (metalowych, drewnianych  lub  z  tworzyw  sztucznych)  przy  u¿yciu  taœm  paroprzepuszczalnych i materia³ów uszczelniaj¹cych, zapewniaj¹cych ruch p³yty (rozszerzanie i kurczenie) bez utraty jej przyczepnoœci.

Zakres temperatur u¿ytkowych to -40°C do +120°C.
Materia³ jest ³atwy w obróbce mechanicznej i monta¿u, który musi byæ przeprowadzony zgodnie z instrukcj¹ i z u¿yciem niezbêdnych akcesorii monta¿owych."
M170900;4025823179005;Opis produktu
M170901;4025823179012;Opis produktu
M170902;4025823179029;Opis produktu
M170903;4025823179036;Opis produktu
M170910;4025823179104;Opis produktu
M170911;4025823179111;Opis produktu
M170912;4025823179128;Opis produktu
M170913;4025823179135;Opis produktu
M170920;4025823179203;Opis produktu
M170921;4025823179210;Opis produktu
M170922;4025823179227;Opis produktu
M170923;4025823179234;Opis produktu
M170930;4025823179302;"Zadaszenia LIGHTLINE  L mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap.
Wykonana z tych samych materia³ów co daszek - profile ze stali nierdzewnej z wype³nione p³yt¹ akrylow¹."
M170931;4025823179319;"Zadaszenia LIGHTLINE  L mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap.
Wykonana z tych samych materia³ów co daszek - profile ze stali nierdzewnej z wype³nione p³yt¹ akrylow¹."
M170932;4025823179326;"Zadaszenia LIGHTLINE  L mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap.
Wykonana z tych samych materia³ów co daszek - profile ze stali nierdzewnej z wype³nione p³yt¹ akrylow¹."
M170933;4025823179333;"Zadaszenia LIGHTLINE  L mo¿na doposa¿yæ w œciankê boczn¹, któr¹ mo¿na umiejscowiæ po prawej lub lewej stronie daszka lub po obydwu jego stronach tworz¹c w ten sposób bardzo estetyczny wiatro³ap.
Wykonana z tych samych materia³ów co daszek - profile ze stali nierdzewnej z wype³nione p³yt¹ akrylow¹."
M0841;5905725372386;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  akrylowa o gr. 4mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
"
M0851;5905725372287;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  akrylowa o gr. 4mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
"
M0871;5905725372485;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  akrylowa o gr. 4mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
"
M0881;5905725372478;"Zadaszenie drzwi wykonane z profili  aluminiowych  malowanych  proszkowo, wype³nienie  stanowi p³yta  akrylowa o gr. 4mm. Daszek przeznaczony jest do samodzielnego monta¿u - to lekkie zadaszenie drzwi instaluje siê pewnie i bez wysi³ku za pomoc¹ niewielkiej iloœci elementów. 
"
